period,NG_Power_Gen,NG_Seasonal_Power_Gen,NG_Commercial_Usage,NG_Vehicle_Fuel_Usage,NG_Delivery_Usage,NG_Industrial_Usage,NG_Residential_Usage,Heating_Days,Cooling_Days,NG_Gross_Withdrawls,EAST_NG_Storage_BCF,Storage_t1,Storage_t2,Storage_4Wk_Avg,Heating_Days_4Wk_Avg,Cooling_Days_4Wk_Avg
2022-10-28,601.5150884495317,-7.522891650214008,104.38293444328824,3.192507804370448,913.5359001040582,102.9261186264308,101.52341311134234,169.14285714285714,5.428571428571429,4525.673257023934,848,825.0,812.0,816.75,188.92857142857144,8.178571428571429
2022-11-04,600.9777777777778,-9.590880119135578,164.46222222222224,3.2977777777777777,1079.848888888889,116.03111111111112,195.08,185.28571428571428,11.0,4695.373333333334,865,848.0,825.0,837.5,195.25,9.035714285714286
2022-11-11,600.9777777777778,-11.658868588057144,164.46222222222224,3.2977777777777777,1079.848888888889,116.03111111111112,195.08,147.0,22.714285714285715,4695.373333333334,882,865.0,848.0,855.0,186.92857142857142,11.392857142857142
2022-11-18,600.9777777777778,-13.019745100498444,164.46222222222224,3.2977777777777777,1079.848888888889,116.03111111111112,195.08,403.0,6.571428571428571,4695.373333333334,866,882.0,865.0,865.25,226.10714285714286,11.428571428571429
2022-11-25,600.9777777777778,-14.12282422554859,164.46222222222224,3.2977777777777777,1079.848888888889,116.03111111111112,195.08,476.4285714285714,4.571428571428571,4695.373333333334,840,866.0,882.0,863.25,302.9285714285714,11.214285714285715
2022-12-02,558.8262226847035,-15.225903350598731,219.68782518210196,3.192507804370448,1235.6670135275756,110.78043704474504,343.1800208116545,381.8571428571428,5.571428571428571,4473.910509885535,834,840.0,866.0,855.5,352.07142857142856,9.857142857142858
2022-12-09,558.8262226847035,-16.32898247564888,219.68782518210196,3.192507804370448,1235.6670135275756,110.78043704474504,343.1800208116545,382.2857142857143,4.571428571428571,4473.910509885535,822,834.0,840.0,840.5,410.8928571428571,5.321428571428571
2022-12-16,558.8262226847035,-16.62917492077849,219.68782518210196,3.192507804370448,1235.6670135275756,110.78043704474504,343.1800208116545,510.1428571428572,2.571428571428572,4473.910509885535,789,822.0,834.0,821.25,437.67857142857144,4.321428571428571
2022-12-23,558.8262226847035,-16.214186665391523,219.68782518210196,3.192507804370448,1235.6670135275756,110.78043704474504,343.1800208116545,538.1428571428571,1.4285714285714286,4473.910509885535,747,789.0,822.0,798.0,453.1071428571429,3.5357142857142856
2022-12-30,558.8262226847035,-15.79988951822589,219.68782518210196,3.192507804370448,1235.6670135275756,110.78043704474504,343.1800208116545,650.0,0.2857142857142857,4473.910509885535,691,747.0,789.0,762.25,520.1428571428571,2.2142857142857144
2023-01-06,556.7492195629552,-16.712684166117857,211.37981269510925,2.7513007284079083,1223.9916753381892,114.36004162330904,334.73048907388136,322.42857142857144,4.142857142857143,4622.31425598335,700,691.0,747.0,731.75,505.17857142857144,2.1071428571428577
2023-01-13,556.7492195629552,-16.35635425088018,211.37981269510925,2.7513007284079083,1223.9916753381892,114.36004162330904,334.73048907388136,490.2857142857143,0.4285714285714285,4622.31425598335,662,700.0,691.0,700.0,500.21428571428567,1.5714285714285716
2023-01-20,556.7492195629552,-14.467199887323284,211.37981269510925,2.7513007284079083,1223.9916753381892,114.36004162330904,334.73048907388136,480.4285714285714,0.4285714285714285,4622.31425598335,622,662.0,700.0,668.75,485.78571428571433,1.3214285714285714
